#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:const" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:const" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:const" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:const" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:const">
#                    <taxonset id="TaxonSet.const" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:const" jeffreys="true" parameter="@bPopSizes.t:const" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:const" name="distribution">
#            <parameter id="clockRate.c:const" name="x">7.9E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:const" name="distribution">
#            <parameter id="gammaShape.s:const" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Sample_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:const">
#            <taxonset id="Sample_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_10" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@const" id="treeLikelihood.const" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:const">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:const" shape="@gammaShape.s:const" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:const" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:const" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:const" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:const" id="StrictClock.c:const" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	logP(mrca(Sample_1))	mrcatime(Sample_1)	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	clockRate
771000	2981.7277609522735	-104.57854092890686	3086.3063018811804	-104.57854092890686	6.213124835293553E-104	0.0	6.213124835293553E-104	0.7282116881266215	2138.8518679258923	2.3232510607588098E-104	1.345988015434731E-104	5.38023329635319E-104	7.803304192452756E-104	2	5	1	1	3.864270391330978E103
772000	2983.534867407503	-102.35021382145264	3085.8850812289556	-102.35021382145264	9.104203743099834E-104	0.0	9.104203743099834E-104	0.71379509288698	2139.256321256654	1.6032921550712025E-104	1.2687632292159323E-104	7.18524415499428E-104	6.640006191935913E-104	6	1	1	1	5.165909990136291E102
773000	2981.315510111466	-102.66702403121035	3083.9825341426767	-102.66702403121035	3.04540892708402E-104	0.0	3.04540892708402E-104	1.032903732558067	2136.2457207864672	5.086244374894562E-104	1.6081587055405892E-104	3.67689750661119E-104	5.415565595517187E-104	6	1	1	1	1.2916278312938904E103
774000	2972.6250989808336	-97.13955351231846	3069.764652493152	-97.13955351231846	2.2320476840082766E-103	0.0	2.2320476840082766E-103	1.2208875739118645	2126.4287451578957	1.695657486411424E-103	5.968477854152133E-104	1.37988501933177E-103	8.034719312765988E-104	1	5	2	1	1.9939166295603658E102
775000	2970.1804092764737	-95.14068694552606	3065.3210962219996	-95.14068694552606	4.0835501465132777E-103	0.0	4.0835501465132777E-103	1.2208875739118645	2123.892617808666	5.115419471670803E-104	1.0565010123070069E-103	1.055794941942961E-103	4.4157876614543093E-103	6	1	1	1	1.7402100917570704E102
776000	2986.1043624407125	-92.86766234690084	3078.9720247876135	-92.86766234690084	1.4435714728274663E-103	0.0	1.4435714728274663E-103	2.8624175005485344	2133.769304782665	3.3939311862462933E-104	2.2009549793233073E-104	5.2290633525536524E-104	9.929191082039154E-104	1	5	1	2	3.569202147436489E102
777000	2987.835510245532	-95.12481255569321	3082.960322801225	-95.12481255569321	8.505653709817845E-104	0.0	8.505653709817845E-104	2.8624175005485344	2136.0787911482885	2.08638519589989E-104	2.482537598542985E-104	4.3603394039961375E-104	5.810035372810834E-104	2	2	3	2	7.304458985901172E102
778000	2997.627329137268	-94.59758434694845	3092.224913484217	-94.59758434694845	4.5988264576148304E-104	0.0	4.5988264576148304E-104	3.576302404615965	2144.3687859286856	8.485738638273886E-105	1.9218015164296563E-104	3.994381362926029E-104	1.5578636117270836E-104	5	2	1	1	2.89496088203868E103
779000	3018.1127039267444	-93.33525759277515	3111.4479615195196	-93.33525759277515	3.719176475003774E-105	0.0	3.719176475003774E-105	3.576302404615965	2163.576953643664	9.259231079710688E-106	3.782464385806172E-105	1.3189372026225526E-104	5.685301709412584E-104	6	1	1	1	1.0025584620007801E104
780000	3008.475448183467	-95.16944204174074	3103.6448902252077	-95.16944204174074	8.671890148029914E-105	0.0	8.671890148029914E-105	3.576302404615965	2151.2688038511374	9.136150512378596E-105	5.856910350924696E-105	9.492140331697165E-105	4.072528795412615E-105	4	2	1	2	6.440864235018831E103
781000	3013.270411124378	-93.87625345603773	3107.1466645804157	-93.87625345603773	1.96519182656117E-104	0.0	1.96519182656117E-104	3.576302404615965	2155.9968726962543	1.692883306417481E-105	5.4007167579584555E-105	1.0653455625736201E-104	2.2281857933409893E-104	4	2	1	2	5.197671008939128E103
782000	3013.5023964854927	-93.56421104138987	3107.0666075268828	-93.56421104138987	6.071602033390054E-105	0.0	6.071602033390054E-105	3.576302404615965	2153.42419720756	1.9735177490309617E-105	3.928151505041731E-105	9.519960187204063E-105	4.492264927111433E-105	3	1	1	4	6.4745763498562324E103
783000	3004.6621712237275	-94.52167864658234	3099.1838498703096	-94.52167864658234	1.5910096655152477E-104	0.0	1.5910096655152477E-104	3.576302404615965	2147.081655374716	5.3174372047260885E-105	8.606329834311946E-105	9.891518183149746E-105	8.439860639173157E-105	2	3	2	2	2.6966601737741084E103
784000	3028.7147724028555	-93.24212550635707	3121.9568979092123	-93.24212550635707	1.3532362725619972E-105	0.0	1.3532362725619972E-105	3.576302404615965	2166.607798653807	5.739834491560957E-105	1.7281052003072324E-105	3.732794756298649E-106	1.7121588974024667E-105	2	3	2	2	3.736095248278614E104
785000	3032.1536015404304	-98.6480471467168	3130.801648687147	-98.6480471467168	3.9791713541520785E-106	0.0	3.9791713541520785E-106	3.576302404615965	2172.713961472076	9.289725459172265E-105	7.538004974152678E-106	1.9752643001365165E-106	4.988051317742838E-106	2	3	2	2	1.9556330311225162E105
786000	3047.33669461566	-98.26972062094592	3145.6064152366057	-98.26972062094592	3.12177793019919E-106	0.0	3.12177793019919E-106	3.576302404615965	2180.812626582608	2.767951088090131E-106	1.5481622007389747E-106	4.7182106278872925E-106	1.388749038054867E-106	3	1	3	2	1.3765582611671597E105
787000	3059.7782688605316	-96.80963246204756	3156.587901322579	-96.80963246204756	3.90682306849904E-106	0.0	3.90682306849904E-106	2.788916733941026	2187.913480534698	1.9556403314010265E-107	8.71412911394271E-107	1.8201513310198635E-106	1.9849934792088647E-106	3	1	4	1	2.1338385837183092E105
788000	3075.755840307676	-95.4361614049337	3171.1920017126095	-95.4361614049337	1.176156216041586E-106	0.0	1.176156216041586E-106	2.788916733941026	2198.439461559592	2.5465894928583418E-107	2.834694166466361E-107	9.730995951186459E-107	2.260010759378904E-107	2	4	2	1	1.246367114315459E106
789000	3096.9908767899697	-93.32468593816591	3190.315562728136	-93.32468593816591	2.0507973267089335E-107	0.0	2.0507973267089335E-107	2.788916733941026	2210.421500729636	1.0420303270747231E-107	5.9248957927845255E-108	1.1674132673791737E-107	6.663439096331831E-108	5	1	2	1	1.7848821536006893E106
790000	3097.576413882441	-93.10475823696963	3190.681172119411	-93.10475823696963	2.4252362579829456E-107	0.0	2.4252362579829456E-107	2.788916733941026	2211.400631142631	6.986674418571033E-108	5.159039383075702E-108	5.343526466256647E-108	1.9602649947581817E-107	5	1	2	1	5.20536020383885E106
791000	3101.534131914691	-93.60291507996604	3195.137046994657	-93.60291507996604	9.742560349160786E-108	0.0	9.742560349160786E-108	2.788916733941026	2215.2520401656802	1.1158983727677921E-107	8.030501489558903E-109	2.6951903436293398E-108	8.134245742446659E-108	3	2	2	2	4.801738201339191E106
792000	3096.128808532923	-95.26092840919573	3191.389736942119	-95.26092840919573	6.252407661999718E-107	0.0	6.252407661999718E-107	2.852537997076413	2212.9907625442374	1.0104465517168503E-107	1.077712958537148E-108	4.8709137616334994E-108	1.2444389298583568E-107	2	1	4	2	9.559298513357896E106
793000	3096.5561334167255	-95.28908828025259	3191.845221696978	-95.28908828025259	2.1124575644490646E-107	0.0	2.1124575644490646E-107	1.3155661906563914	2211.1048578038576	3.753472227214753E-108	3.254571852574102E-108	1.468199831766878E-107	1.131262104836541E-107	1	2	1	5	3.7718775323090566E106
794000	3109.3099295406173	-103.40836886967826	3212.7182984102956	-103.40836886967826	2.5033987960867314E-108	0.0	2.5033987960867314E-108	1.3155661906563914	2226.011372247755	1.973617788406419E-108	2.458520071041175E-108	3.82435762439578E-109	1.5277998422205286E-108	3	3	2	1	2.5417678873402717E107
795000	3127.8988223677707	-96.19807317942438	3224.096895547195	-96.19807317942438	1.3256538838533024E-108	0.0	1.3256538838533024E-108	1.3155661906563914	2231.3616919824867	7.987043575845289E-109	4.672315285470161E-109	5.782950341345804E-109	3.478030501936074E-109	4	2	1	2	3.561431389715257E107
796000	3134.5172150327876	-95.53909371316983	3230.0563087459573	-95.53909371316983	9.369792158736628E-109	0.0	9.369792158736628E-109	1.3155661906563914	2235.003482465403	1.350443503967481E-109	1.3440716399164864E-109	4.486445557948624E-109	3.7140806049893606E-109	5	2	1	1	8.88672098047239E107
797000	3140.225577154831	-95.67139150996769	3235.896968664799	-95.67139150996769	5.148171860543509E-109	0.0	5.148171860543509E-109	3.5038916427848594	2242.015073258226	3.8235727434857043E-109	2.2014026637317657E-109	2.4565575262550076E-109	1.1777639102959516E-109	2	5	1	1	5.162326623742884E107
798000	3125.989424516696	-96.92982317401132	3222.9192476907074	-96.92982317401132	1.0549652266068428E-108	0.0	1.0549652266068428E-108	3.5038916427848594	2232.7952768525665	9.57704951076501E-109	4.118232136267147E-109	6.3132448446657095E-109	3.531729369516945E-109	5	1	2	1	5.536667289427792E107
799000	3126.94210082493	-94.55208203807712	3221.494182863007	-94.55208203807712	1.958891120305246E-108	0.0	1.958891120305246E-108	3.5038916427848594	2231.765165105689	1.6134648860880893E-109	2.3573858108852325E-109	9.209050376614593E-109	1.1899433406050226E-108	1	1	5	2	4.7797711542392714E107
800000	3134.6884248349393	-95.38947810198584	3230.077902936925	-95.38947810198584	7.0895514984435355E-109	0.0	7.0895514984435355E-109	2.136800275922917	2239.777475130083	3.499424537878547E-110	2.245700086612139E-109	7.048016992149471E-109	8.967129086945754E-109	2	1	5	1	7.133851091888648E107
801000	3149.490533733574	-93.84043299716615	3243.3309667307403	-93.84043299716615	6.502686980363107E-109	0.0	6.502686980363107E-109	2.136800275922917	2245.010630778232	3.3993601667844165E-110	9.83519908057112E-110	1.0987994134257895E-109	1.6920390935592268E-109	2	2	2	3	1.9857411038874148E108
802000	3162.7850769945394	-93.81831940982924	3256.6033964043686	-93.81831940982924	1.3673639218226937E-109	0.0	1.3673639218226937E-109	2.136800275922917	2258.238864534004	1.839421975554805E-110	7.823641458953919E-110	1.1350054375818547E-109	1.392402100737056E-109	3	4	1	1	6.665472282210424E108
803000	3164.613142445565	-93.93999924969322	3258.553141695258	-93.93999924969322	7.091058350176086E-110	0.0	7.091058350176086E-110	2.136800275922917	2259.6451774789957	5.623117770182716E-110	2.4283127899885415E-110	1.1273018276976106E-109	2.8760295805928085E-110	4	2	2	1	6.285945015589961E108
804000	3171.319735334086	-97.86620606066619	3269.1859413947523	-97.86620606066619	2.0963788316823378E-110	0.0	2.0963788316823378E-110	2.136800275922917	2262.2376036424585	8.356147813570848E-111	1.9671519724129638E-110	4.0831005521026944E-111	8.447601234353113E-111	1	2	2	4	1.3086458111310795E109
805000	3194.2031414727685	-96.49052101565351	3290.693662488422	-96.49052101565351	6.144117955252159E-111	0.0	6.144117955252159E-111	2.4494933910247463	2281.5293444159274	2.8216397529202513E-111	1.3013591006895693E-110	3.222322018504363E-111	2.048046748157482E-112	2	1	5	1	1.6085293069969172E110
806000	3191.731696227686	-93.93424422786332	3285.6659404555494	-93.93424422786332	1.2782362163461409E-110	0.0	1.2782362163461409E-110	2.1372020863109213	2275.9426076946775	3.648480641004075E-111	2.8452182554926503E-111	8.787880081759051E-111	7.128079804395209E-111	3	4	1	1	3.4140980724439483E109
807000	3207.871218716727	-95.01887658849604	3302.890095305223	-95.01887658849604	5.529341824298955E-111	0.0	5.529341824298955E-111	1.609599147954164	2290.7622213796553	8.573772228882058E-112	1.410533764873033E-111	2.7362336153973844E-111	1.0897002388545831E-110	4	2	2	1	3.147965398664199E110
808000	3203.269174802602	-94.45787445440536	3297.7270492570074	-94.45787445440536	4.4741801665582485E-111	0.0	4.4741801665582485E-111	1.4903924837887361	2283.102083357126	1.029011117544979E-111	2.0305289894593655E-111	2.557428479746107E-111	3.312271725039548E-111	1	1	2	5	1.2556529285544474E110
809000	3211.7813354104524	-95.7924311170748	3307.5737665275274	-95.7924311170748	1.6570124492915503E-111	0.0	1.6570124492915503E-111	1.4646717763098478	2287.8771488431944	9.185413141078528E-112	7.121187500623594E-112	5.314510881324801E-112	4.286240167317761E-112	2	1	4	2	2.0897294399982795E110
810000	3233.2158468567354	-95.01991261355452	3328.23575947029	-95.01991261355452	9.100849811800535E-112	0.0	9.100849811800535E-112	1.4646717763098478	2304.919942793382	1.3408517482051897E-112	1.310396145768981E-112	1.9111245654277842E-112	5.422400706494152E-112	2	3	1	3	1.3192523333249484E111
811000	3230.807262746035	-97.47553192813812	3328.282794674173	-97.47553192813812	5.270515028865942E-112	0.0	5.270515028865942E-112	1.4646717763098478	2305.3083202394046	1.2456063846374477E-112	1.7225383616011714E-112	2.1050786306526225E-112	5.86602875621707E-112	1	3	3	2	1.284938669767863E111
812000	3237.9460626543164	-95.60256023653264	3333.548622890849	-95.60256023653264	1.2013040754650498E-111	0.0	1.2013040754650498E-111	1.4646717763098478	2309.094665457154	8.997383514964824E-113	1.0408126932612416E-112	8.23020634569092E-113	3.3398376873249395E-112	5	1	1	2	1.1634989531722274E111
813000	3236.000990930527	-98.0608867322446	3334.0618776627716	-98.0608867322446	1.6871584046624104E-111	0.0	1.6871584046624104E-111	1.4646717763098478	2311.2503186544104	4.5017686138154925E-113	1.4389244355114642E-112	3.15491584238505E-112	6.235241866440897E-112	6	1	1	1	5.79830710225074E111
814000	3241.697158279861	-97.78410479473824	3339.481263074599	-97.78410479473824	4.0602987537885002E-112	0.0	4.0602987537885002E-112	1.4646717763098478	2317.5061282672127	3.0041678749159933E-113	1.196866995958012E-112	4.8407779882842665E-112	3.5731636219646968E-112	5	1	2	1	1.0459174310086042E112
815000	3230.398735087847	-93.44864086999695	3323.8473759578437	-93.44864086999695	9.988772819615071E-112	0.0	9.988772819615071E-112	1.4646717763098478	2306.8255253485104	2.803469566480653E-113	1.814252261655505E-112	8.243611440833683E-112	1.5619021856659242E-111	2	4	1	2	6.811697885781493E110
816000	3232.5632850586544	-95.85229255851951	3328.4155776171738	-95.85229255851951	9.641314312871259E-112	0.0	9.641314312871259E-112	1.4646717763098478	2306.6390237009537	2.4617303224332833E-112	4.436806260171482E-113	1.6334179710825318E-112	4.860061840131402E-112	1	4	2	2	1.847643919793315E111
817000	3237.93959953463	-97.77371365749109	3335.713313192121	-97.77371365749109	2.029994331925136E-112	0.0	2.029994331925136E-112	1.4646717763098478	2310.8001754066795	2.5682372291163575E-112	6.00031974997907E-113	6.879752966415123E-113	1.9252625010336482E-112	3	1	1	4	3.687793784607227E111
818000	3238.115492238111	-94.07193087328463	3332.1874231113957	-94.07193087328463	3.7599794542733093E-112	0.0	3.7599794542733093E-112	1.4646717763098478	2309.25273885255	4.20055797746284E-112	4.5743873276774994E-113	1.324193481167026E-112	2.3649307259460283E-112	1	1	3	4	1.7656236281860687E111
819000	3236.0686210272243	-94.67435277676738	3330.742973803992	-94.67435277676738	4.040628277837614E-112	0.0	4.040628277837614E-112	3.1716268589999697	2306.888861472813	8.024030094308655E-113	8.11148482090288E-113	2.1367338498299214E-112	1.661502122227004E-112	1	4	3	1	1.3426040829598044E111
820000	3241.004238384532	-98.59553650631102	3339.599774890843	-98.59553650631102	1.304574177104173E-112	0.0	1.304574177104173E-112	3.1716268589999697	2313.9712232717925	4.184852307011558E-113	7.019499681544188E-113	1.538872132603836E-112	8.515704977586496E-113	1	2	2	4	4.0582717827285907E111
821000	3243.7490013187657	-96.79679593128488	3340.545797250051	-96.79679593128488	5.627402352402384E-112	0.0	5.627402352402384E-112	3.1716268589999697	2315.9236375919845	4.010005081123382E-113	7.558097124408195E-113	1.896031780895965E-112	1.5902074515434428E-112	6	1	1	1	4.819314500811463E111
822000	3251.5464706691605	-94.80947545474707	3346.3559461239074	-94.80947545474707	8.56197191892607E-113	0.0	8.56197191892607E-113	3.1716268589999697	2320.4745170879833	3.15820660467582E-113	4.759837161636214E-113	8.547296456504979E-113	2.057098442023988E-112	3	2	3	1	6.84092099735479E111
823000	3230.2386216037203	-92.55104171386265	3322.789663317583	-92.55104171386265	1.232278918209891E-111	0.0	1.232278918209891E-111	1.665561937621165	2298.7276391680825	8.81253849891894E-113	1.3376501635228068E-112	2.3644317020116698E-112	3.892817633794268E-112	1	3	2	3	5.8167525164413397E110
824000	3217.0886657846177	-103.12900551224443	3320.217671296862	-103.12900551224443	1.4683904470353155E-111	0.0	1.4683904470353155E-111	1.5705033875654286	2300.3560930158424	9.787908679872685E-112	3.1083508838384712E-112	3.8350558649598646E-112	5.883383694885302E-112	1	3	2	3	9.902854441970122E110
825000	3236.908016950729	-92.65874971885637	3329.566766669585	-92.65874971885637	4.781573058393311E-112	0.0	4.781573058393311E-112	3.0632349862940713	2306.422301720296	9.527758198945876E-113	1.282716289289929E-112	2.397508817518942E-112	2.6573546136388235E-112	1	2	4	2	1.182421066260935E111
826000	3242.050760215332	-96.3370600502661	3338.3878202655983	-96.3370600502661	2.4815941770389938E-112	0.0	2.4815941770389938E-112	3.2294538267257953	2316.068206877669	1.0424480835738896E-112	5.374252914305618E-113	1.905532855669002E-112	3.50790070869467E-112	2	4	2	1	4.0483704138850885E111
827000	3231.048625040003	-97.0271603846367	3328.07578542464	-97.0271603846367	1.4259534597809035E-111	0.0	1.4259534597809035E-111	1.3616073340225072	2304.6303789434173	1.6520829317177018E-112	1.3414733553268936E-112	8.387390850606542E-113	3.515906032962227E-112	2	2	3	2	1.9824244375651408E111
828000	3242.5166883775937	-96.22845850572523	3338.7451468833187	-96.22845850572523	5.725214863651093E-112	0.0	5.725214863651093E-112	1.3616073340225072	2312.5692937052368	2.880597712750894E-113	6.485849334639869E-113	1.814043701957184E-112	2.355990001228054E-112	3	2	3	1	1.9521466183118753E111
829000	3238.712296783741	-95.47311327114933	3334.1854100548903	-95.47311327114933	2.4870808132220707E-112	0.0	2.4870808132220707E-112	2.314271835098456	2309.231957078198	5.316795460986412E-113	1.1298978801747368E-112	9.445404656473734E-113	2.387472090555467E-112	1	2	3	3	1.3339613077071595E111
830000	3238.6519416495134	-96.77702618799233	3335.4289678375058	-96.77702618799233	3.0888602479129452E-112	0.0	3.0888602479129452E-112	2.314271835098456	2310.5280633599236	1.0089253565929709E-112	9.494225292205479E-113	1.3159113294228516E-112	2.336413503696003E-112	2	2	1	4	3.686325930501534E111
831000	3255.407370326488	-95.16865320035787	3350.576023526846	-95.16865320035787	6.438291911629002E-113	0.0	6.438291911629002E-113	2.314271835098456	2321.5724318170114	3.724464201239123E-113	4.5733894886972106E-113	6.23826079127466E-113	5.47613128439229E-113	1	1	3	4	8.293610138402526E111
832000	3267.810633490674	-93.68313620067742	3361.493769691351	-93.68313620067742	3.4286244166716326E-113	0.0	3.4286244166716326E-113	3.220381680713886	2330.1141760554838	6.1865059605547974E-114	3.74750593937095E-114	1.8769371764132957E-113	3.50333615720554E-113	3	2	2	2	2.941507464948861E112
833000	3268.3848072505243	-95.70728484821788	3364.0920920987423	-95.70728484821788	4.602915229110416E-113	0.0	4.602915229110416E-113	3.220381680713886	2332.5902840891754	3.656139195062852E-114	1.1509741048751032E-113	3.309015685011307E-113	2.310815372863042E-113	2	4	2	1	1.2480527896170633E112
834000	3266.6536162680513	-96.55900080981293	3363.2126170778643	-96.55900080981293	2.9725003095485157E-113	0.0	2.9725003095485157E-113	1.417274066001233	2328.30794933547	1.2703402295964265E-113	1.3249438315794706E-113	1.7575757139878803E-113	1.3236887839459999E-113	5	1	1	2	1.650550792582745E112
835000	3292.773560264888	-95.45262310974647	3388.2261833746347	-95.45262310974647	6.735272201941763E-114	0.0	6.735272201941763E-114	1.417274066001233	2345.615477002626	7.328377159615369E-115	1.1656806364818502E-114	3.575494555815678E-114	1.7417441600521607E-114	2	2	1	4	6.840892066284082E112
836000	3286.583511446234	-95.38991514367375	3381.9734265899074	-95.38991514367375	7.482300529378465E-114	0.0	7.482300529378465E-114	4.294087826511182	2343.819060380895	4.806590119127046E-115	2.4767320619052736E-114	2.315377599530029E-114	2.6890658842328447E-114	1	2	1	5	3.800886447700221E112
837000	3304.0989425247217	-93.15361731434473	3397.252559839066	-93.15361731434473	2.8558848226177697E-114	0.0	2.8558848226177697E-114	4.294087826511182	2353.543172129308	1.1117614537846951E-114	5.071650098719143E-115	6.026274377743744E-115	7.8606813144408E-115	3	1	4	1	1.4600633651030394E113
838000	3300.393950903965	-99.1284744972331	3399.5224254011982	-99.1284744972331	1.58885445229187E-114	0.0	1.58885445229187E-114	2.3910716262743836	2355.748834252552	1.4264709099692692E-114	1.8562518230644314E-114	5.942801207018578E-115	8.225654465463874E-115	1	1	4	3	2.9286729295382868E113
839000	3305.5684528752	-96.29921860954241	3401.8676714847425	-96.29921860954241	1.3796870137774649E-114	0.0	1.3796870137774649E-114	2.3910716262743836	2358.7893732017274	6.652061313227445E-115	9.746808218994224E-115	2.2247097838802024E-114	1.7865215585944954E-114	4	3	1	1	7.915458034865918E113
840000	3310.6745053349878	-94.25934901014969	3404.9338543451377	-94.25934901014969	1.0617417209796694E-114	0.0	1.0617417209796694E-114	2.3910716262743836	2359.8558743727467	7.285904107065041E-115	2.501316720764074E-115	9.476809684524698E-115	4.269356425478134E-115	3	2	3	1	6.488469171082317E113
841000	3324.4010766066704	-94.57849598103006	3418.9795725877	-94.57849598103006	4.035435413924252E-115	0.0	4.035435413924252E-115	2.3910716262743836	2370.232528951814	4.5667701955451957E-116	2.252242778711231E-115	4.062014691060831E-115	2.720050497750147E-115	2	1	2	4	1.956606463472333E114
842000	3325.959677894438	-96.32677290197483	3422.2864507964127	-96.32677290197483	3.9872907664875213E-115	0.0	3.9872907664875213E-115	2.3910716262743836	2371.780216657192	1.1777752114001892E-115	8.307374503728604E-116	1.0473120144514247E-115	4.333516200910198E-115	1	1	4	3	2.0827021287728935E114
843000	3317.089895825299	-94.50744009751318	3411.5973359228124	-94.50744009751318	1.706504568649438E-114	0.0	1.706504568649438E-114	1.94604308848169	2361.760998384815	2.474586567574483E-115	2.930406267147705E-115	2.891665900329996E-115	3.7205949541960494E-115	1	1	2	5	9.945580012860291E113
844000	3306.453979643009	-95.36979448306646	3401.8237741260755	-95.36979448306646	1.1304242275203766E-114	0.0	1.1304242275203766E-114	3.026994092587318	2356.761450085023	1.3208786035674072E-115	7.2315475999007165E-115	6.884804278222735E-115	1.4362269835623276E-115	2	2	4	1	2.676788760789687E113
845000	3306.570014726473	-101.05205509380201	3407.622069820275	-101.05205509380201	7.308374378941731E-115	0.0	7.308374378941731E-115	3.026994092587318	2363.585862368385	8.601249862029332E-115	2.7832154366196698E-114	1.3167176229063528E-115	1.2346284897364732E-115	3	1	1	4	3.615833720722657E113
846000	3307.9736714202954	-97.6955035956854	3405.6691750159807	-97.6955035956854	7.094299554310176E-115	0.0	7.094299554310176E-115	3.026994092587318	2360.7397089919705	4.236680025677946E-115	1.3529474449144052E-114	3.091823877095314E-115	3.6778842612685096E-115	3	2	1	3	3.569151951602707E113
847000	3308.138358215257	-95.7539610049385	3403.8923192201955	-95.7539610049385	8.647600904156412E-115	0.0	8.647600904156412E-115	3.026994092587318	2358.730841538598	6.306485564748576E-115	8.777277321449215E-115	7.715978324038727E-115	6.413389032640727E-115	3	2	1	3	5.062529474544083E113
848000	3290.1919664766892	-95.77217970642444	3385.964146183114	-95.77217970642444	2.922282316978681E-114	0.0	2.922282316978681E-114	5.920373474522763	2347.839318379258	2.6611711253895467E-114	2.347488499808417E-114	2.4147444731983477E-114	7.977174612667091E-115	1	1	5	2	1.3068281013475372E113
849000	3302.8448164184533	-93.45688429727834	3396.301700715732	-93.45688429727834	2.1591422578897916E-114	0.0	2.1591422578897916E-114	5.920373474522763	2354.336857971161	6.030497140194808E-115	5.191989421159946E-115	1.2036526001018026E-114	4.766001418498926E-115	4	1	3	1	2.448952350753987E113
850000	3301.757877584471	-94.64630312596213	3396.404180710433	-94.64630312596213	1.9563789284543737E-114	0.0	1.9563789284543737E-114	5.920373474522763	2356.1073359597826	2.804074883506144E-115	6.073229904478116E-115	1.3498573937669476E-114	2.8546903147081103E-114	4	2	2	1	2.0623722223464982E113
851000	3311.0458724116866	-93.22943258071362	3404.2753049924004	-93.22943258071362	9.60962755859542E-115	0.0	9.60962755859542E-115	5.920373474522763	2362.28579845155	1.1576447162515148E-115	3.4638793386621725E-115	1.0583113462467218E-114	1.4153674978254356E-114	5	2	1	1	8.906628744157254E113
852000	3318.288305073581	-96.48261192669099	3414.7709170002718	-96.48261192669099	2.8479211290429087E-115	0.0	2.8479211290429087E-115	5.920373474522763	2370.0766379934944	1.189614421747985E-115	2.322895681927623E-115	7.534216586166948E-115	1.272210384333665E-115	2	2	2	3	9.161593561170003E113
853000	3329.2619744031554	-95.55464072512855	3424.816615128284	-95.55464072512855	3.1425524533569456E-115	0.0	3.1425524533569456E-115	4.245244924978407	2373.2116425030995	1.6004970160774862E-115	8.410449225166275E-116	6.860081515827771E-116	1.1024982459911775E-115	1	1	1	6	1.70695682855822E114
